"Location_ID","X_Coord","Y_Coord","Latitude","Longitude","Coord_Units","Coord_System","UTM_Zone","Datum","Est_H_Error","Unit_ID","Loc_Type","Loc_Notes","Plot_Number","GRTS_Order","Panel","Directions","Rejected","Elevation","Aspect","Orientation","Change_Orientation","Physiographic_Class","Terrain_Position","USNVC_Formation","Created_By","Created_Date","Updated_By","Updated_Date","Stand_Origin_Year"
"236A6195-2F08-4FFA-97A4-0BB9B0B3A5C7",693688,4137968,37.36823803,-78.81269232,"meters","UTM","17N","NAD83",NA,"APCO","VS","Plot From Hell (2011) - perfectly lovely plot in later visits. Dense regen with very low cornus florida subcanoy with a few codom lir tuls. Sparse ground cover, some smilax.","012",6,"1","park in first pull off and hike across field, then bushwack about 300m to plot.",FALSE,NA,150,7,FALSE,21,NA,NA,"Jesse S Wheeler",2011-09-06 09:30:07,"Camilla  Seirup",2019-07-29 08:16:49,NA
"238AE74D-063F-4D10-AD7D-32AA73CD835D",367359,4119565,37.21315146,-76.49488648,"meters","UTM","18N","NAD83",2.5,"COLO_YORK","VS","Tulip poplar/Loblolly woods.  Sparse understory.","349",28,"2","Fark off third pullout after Wormley pond.  Head west about 250m.",FALSE,NA,0,360,FALSE,22,NA,NA,"Jesse S Wheeler",2012-08-20 13:12:50,"Jesse S Wheeler",2012-08-20 13:13:48,NA
"2439B7D4-A162-4506-8239-BC4FED55C02B",271853,4232797,38.21424359,-77.60595159,"meters","UTM","18N","NAD83",3.70000004768372,"FRSP_SPOT","VS",NA,"122",15,"2",NA,FALSE,NA,0,360,FALSE,11,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2012-09-04 15:46:43,NA
"24C288EA-F251-44D0-9F5D-1827A3F95D89",267848,4114305,37.14633499,-77.61392155,"meters","UTM","18N","NAD83",1.5,"PETE_FIVE","VS","Loblolly pine with mixed hardwood midstory and sparse understory. Orientation changed from 360","302",25,"4","40 m from trail easterly.
Take trail from equestrian trailhead.",FALSE,NA,0,358,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 18:13:20,"Camilla  Seirup",2014-09-16 08:06:55,NA
"251CD8C1-83D7-47A4-8870-1A38C5C23317",288843,4121550,37.21656292,-77.37977007,"meters","UTM","18N","NAD83",2.20000004768372,"PETE_EAST","VS",NA,"141",16,"2",NA,FALSE,NA,0,360,FALSE,26,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Evan K Heck",2012-09-10 15:55:32,NA
"2608D366-B2FF-4D74-A3A4-62654CB04E72",310101,4409555,39.81478212,-77.21860758,"meters","UTM","18N","NAD83",0,"GETT","VS","White Oak forest with high regen (Cercis) and lonicera japonica groundcover.","028",10,"1","Park on Slocum near field that is north of plot not Geary Avenue.  Then hike along field edge southeast to plot that is just 10m into the forest.",FALSE,NA,180,5,FALSE,22,NA,NA,"Johanna  Fickenscher",2011-08-04 15:53:31,"Tandena  Wagner",2019-08-01 19:57:48,NA
"26AB0266-5554-4418-9C3E-0C0655260F86",298844,4159802,37.56329878,-77.27754454,"meters","UTM","18N","NAD83",0,"RICH","VS","Bottom half of plot is wet and muddy. Amount of water probably varies from year to year but boots would be handy for the plot as well as the walk in.","019",2,"1","800 m walk from Turkey Hill Trail (road name). Bushwack is through wet floodplain with lots of smilax. Or continue up rd past gate, cut into forest after small pond and stay on the high ground to approach plot from the east. That is drier but you might be trepassing.",FALSE,NA,0,4,FALSE,32,NA,NA,"Johanna  Fickenscher",2011-09-22 16:39:31,"Camilla  Seirup",2015-08-27 13:12:10,NA
"26CAFD8E-F4F8-46CE-A3A2-D9115F1BD921",301610,4143281,37.41509811,-77.24179573,"meters","UTM","18N","NAD83",2,"RICH","VS","Bottom of plot partial wet meadow.","238",26,"3","Drive around gate in parking lot and follow trail. Veer off-trail and follow the field edge until within 50 m of plot.",FALSE,NA,36,219,FALSE,29,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-09-04 14:30:25,NA
"27536113-A5C3-4E7D-9906-5C66F8BA19C3",695864,4139358,37.38030103,-78.78776768,"meters","UTM","17N","NAD83",2.40000009536743,"APCO","VS","Tulip poplar canopy; Rock piles around Tulip Poplar tree bases near plot.","264",31,"4","Parked on APCO history trail.  Hike west about 175m to plot.",FALSE,NA,310,128,FALSE,23,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-27 13:12:19,"mary  short",2014-08-06 11:35:34,NA
"27D02CC7-3106-4869-8E64-7AA5847223E6",365087,4118549,37.20367047,-76.52030044,"meters","UTM","18N","NAD83",6.19999980926514,"COLO_YORK","VS","Very wet plot, 6in of standing water in 2014. In Beaver dam creek wetland/flood zone. Bring boots! Ash, red maple, and sweet gum canopy.","380",54,"4","Park on tour rd after Beaver Dam Creek Bridge. Walk to plot on west side of creek. Plot marked with tag #14902.",FALSE,NA,0,360,FALSE,31,NA,NA,"Camilla  Seirup",2014-08-14 07:58:49,"Camilla  Seirup",2014-08-14 08:09:38,NA
"28565858-D123-4D01-B47A-D9B43B69A806",461594,4438044,40.09180497,-75.45053443,"meters","UTM","18N","NAD83",NA,"VAFO","VS","Lots of microstegium. Plot between two roads.","041",10,"1",NA,FALSE,NA,15,360,FALSE,22,NA,NA,"Johanna  Fickenscher",2011-08-04 14:24:16,"Kate M Ortenzi",2015-07-20 15:02:43,NA
"290439EA-E09D-45CC-BF91-065A6860E576",308096,4406818,39.7896902,-77.24121487,"meters","UTM","18N","NAD83",2.79999995231628,"GETT","VS","Social trail runs through plot.  Many boulders on site. 2014 - Plot center, UC not located: reset. BL off by 20 degrees, reset. UL stake marked with paint, no rebar. UR micro marked by paint mark on boulder, no rebar. Plot center rebar disguised by rocks and leaf litter, in between two large boulders. No tree tags found from 2010 visit, most likely removed by visitors. 2014 tagged at base of tree, hopefully tags will be less obvious.","253",51,"4","Parked @ Devil's Den, hiked SE for about 200m along social trail. Parking at Big Round top is better. 150m on trail.",FALSE,NA,332,154,FALSE,12,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-27 09:49:01,"Camilla  Seirup",2018-08-01 11:31:32,NA
"290D1B16-23D6-425A-B8B9-14E24C7F6C95",301354,4144066,37.42211361,-77.24489763,"meters","UTM","18N","NAD83",3.79999995231628,"RICH","VS",NA,"129",15,"2",NA,FALSE,NA,277,97,FALSE,22,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Evan K Heck",2012-09-13 11:57:54,NA
"2A1678C3-FA98-4AB8-BB00-0ACB7686CEA9",695324,4140327,37.38914286,-78.79360685,"meters","UTM","17N","NAD83",2.70000004768372,"APCO","VS",NA,"183",20,"3","Drive to end of road. Try to get pasture gate key. If no key, walk along permanent stream. Stream runs through plot.

Moved plot north due to barb wire fense along pasture.",FALSE,NA,0,360,FALSE,26,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"2AFB9031-49CC-4973-8C30-C06B144879C8",272602,4232552,38.21222734,-77.59732601,"meters","UTM","18N","NAD83",0,"FRSP_SPOT","VS","Quercus alba canopy, ilex opaca subcanopy, sparse groundcover. Changed orientation to 9 from 360.","059",2,"1","Park on tour road and bushwack about 650m.",FALSE,NA,360,9,FALSE,21,NA,NA,"Johanna  Fickenscher",2011-09-07 14:06:26,"Camilla  Seirup",2019-08-22 08:18:56,NA
"2B042BA8-0CDC-4983-BC27-E976CCB71B1E",363855,4121787,37.23266866,-76.53477014,"meters","UTM","18N","NAD83",4.5,"COLO_YORK","VS","mostly Pinus taeda canopy, also liriodendron and sycamore; dense asimina triloba midstory. Plot ID-tag is 14647","376",61,"4","park on Goosely Rd, plot about 100m from road. Or park on French Encampment loop and walk 400m.",FALSE,NA,0,360,FALSE,26,NA,NA,"mary  short",2014-08-12 14:13:47,"Camilla  Seirup",2018-08-14 14:10:16,NA
"2B1A9D5A-0564-49BD-834F-0877C626A20A",460853,4437546,40.08728417,-75.45919656,"meters","UTM","18N","NAD83",3,"VAFO","VS","BL stake to left of rock wall.  Steep slope with little understory.","244",34,"4","Take Mt. misery trail from parking lot about 200m.  Head west along slope to plot, about 150m.",FALSE,NA,150,326,FALSE,12,NA,NA,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-02 11:43:43,"Anna R Casillas",2014-07-22 13:05:18,NA
"2B8C496A-6EC4-475F-AE99-051DC5DE9AF1",343099,4120048,37.2137378,-76.76829277,"meters","UTM","18N","NAD83",1.39999997615814,"COLO_JAMES","VS","Some loblolly pine regen, partial canopy gap as well..","355",11,"2","Park on tour rd where you would for plot 354.  Hike North, for about 200m along small ridge of upland, then NW to plot another 600m or so.  Do not need boots, dry the whole way.",FALSE,NA,0,360,FALSE,21,NA,NA,"Jesse S Wheeler",2012-08-22 09:15:20,"Camilla  Seirup",2016-08-16 08:43:58,NA
"2BAD21F6-1932-4358-BD42-E8B124B208DC",291332,4123014,37.23031149,-77.35214569,"meters","UTM","18N","NAD83",NA,"PETE_EAST","Deer","Plot added to Panel 1 for 2015 - mjj. Loblolly with Sassafras in understory. Sweetgum seedlings and vitis groundcover.","6383",NA,"1","Drive down trail behind Tour Stop 3. Then hike left hand trail at intersection. Plot is 50m from trail.",FALSE,NA,315,360,FALSE,21,NA,NA,"Mark  Johnson",2015-07-06 14:35:53,"Camilla  Seirup",2015-09-01 11:26:54,NA
"2E297833-114E-44FB-A630-41ACD8288BF9",362853,4121053,37.22590783,-76.54592695,"meters","UTM","18N","NAD83",5.19999980926514,"COLO_YORK","VS","loblolly pine and mixed hardwood, vaccinium understory","367",48,"3","park on road (french encampment loop) walk about 275 m to plot from road. Plot center marked with tree tag # 15697.",FALSE,NA,0,360,FALSE,21,NA,NA,"mary  short",2013-08-14 11:11:57,"mary  short",2013-08-14 11:39:03,NA
"2E58E56A-A979-4BCD-BFD7-6B7DD251A906",285601,4236795,38.25362294,-77.4502637,"meters","UTM","18N","NAD83",5.90000009536743,"FRSP_FRED","VS","Oak/hickory with sparse understory. Changed orientation from previously recorded 164","201",22,"3","Park on tour road, walk 70m.",FALSE,NA,344,269,FALSE,12,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-08-19 12:10:29,NA
"2F75B5EE-AA9A-45C0-A6DC-C3E8171A60FC",460849,4438306,40.0941311,-75.4592895,"meters","UTM","18N","NAD83",2.09999990463257,"VAFO","VS","Moderate slope with rocky scree substrate.","162",24,"3","Take Valley Creek trail, then climb upslope about 100m to plot.",FALSE,NA,48,228,FALSE,12,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-07-23 08:51:07,NA
"2FB0A84C-A23E-47B5-9F26-18B35B53D201",265845,4114046,37.14350342,-77.63637171,"meters","UTM","18N","NAD83",1.70000004768372,"PETE_FIVE","VS","Loblolly overstory with heath/Clethra understory.","109",12,"2","Drive in on fire rd/trail, then hike west to plot on smaller trail.",FALSE,NA,90,270,FALSE,21,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-04 13:35:23,"Jesse S Wheeler",2012-09-11 09:59:40,NA
"2FC2D934-5BF7-44D5-AF0F-F907FE253574",434845,4451801,40.21409313,-75.76569215,"meters","UTM","18N","NAD83",2,"HOFU","VS","Tulip \Poplar \canopy. Stiltgrass \understory.","249",14,"4","Took Linape Trail from Parking Lot",FALSE,NA,160,360,FALSE,21,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-27 07:17:16,"Jesse S Wheeler",2014-07-21 13:09:04,NA
"30B52E84-691E-4FC9-9508-EAA263ADA753",695821,4140111,37.38709246,-78.78805371,"meters","UTM","17N","NAD83",3.40000009536743,"APCO","VS",NA,"100",10,"2","Park on Joel Sweeny road, walk along route 24 until you are about 30 meters from the plot and head into forest at a bearing of 306 degrees.",FALSE,NA,0,360,FALSE,21,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Josh J Hamrick",2016-08-09 15:09:16,NA
"30E8B8C4-325F-4A7E-887A-5EA3872C22D9",461101,4438051,40.0918454,-75.45631798,"meters","UTM","18N","NAD83",NA,"VAFO","VS","Steep scree slope. Sparse undstory mostly sassafras seedlings. Beech/Sassafras canopy","038",5,"1","Park on pull out on Valley Park Rd. Plot is on steep slope on other side.",FALSE,NA,240,360,FALSE,12,NA,NA,"Kate M Ortenzi",2012-06-13 16:20:05,"Kate M Ortenzi",2015-07-22 11:24:54,NA
"315A2577-CA61-41DF-8696-2D9A1C355F1E",435101,4451801,40.21411299,-75.76268392,"meters","UTM","18N","NAD83",0,"HOFU","VS","Tulip tree overstory with wineberry understory.","050",3,"1","Take trail from North of park in about 400m, then bushwack about 300m",FALSE,NA,184,360,FALSE,22,NA,NA,"Johanna  Fickenscher",2011-07-28 14:22:07,"Aaron  Weed",2015-07-21 09:07:05,NA
"31AE9B1E-8FEA-43EE-86AF-007EC2F725B0",273601,4232788,38.21460397,-77.58600149,"meters","UTM","18N","NAD83",0,"FRSP_SPOT","VS","Mixed hardwood canopy, sparse ground cover. Left side of plot is washed out from culvert.","018",1,"1","Park at Heth's Salient and walk down rd about 50m. Plot is just off the rd, to the west of a culvert.",FALSE,NA,0,9,FALSE,26,NA,NA,"Johanna  Fickenscher",2011-08-29 17:07:48,"Camilla  Seirup",2015-08-18 12:40:32,NA
"31E07317-BAE5-456A-9A04-631639C61A00",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"GETT","VS",NA,"",15,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"342597F2-4D59-43B2-A42E-ACD7C602BA44",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"RICH","VS",NA,NA,21,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"34751899-D1AB-4EBE-9986-D2B127061AEE",290841,4122299,37.22375893,-77.35747984,"meters","UTM","18N","NAD83",1.5,"PETE_EAST","VS","Mixed oak and loblolly canopy with sparse groundcover.","186",23,"3","Parkat Horse trailer parkin lot, hike about 200m east to plot across small stream.",FALSE,NA,247,68,FALSE,22,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Camilla  Seirup",2017-08-15 12:56:50,NA
"35704CF2-27F5-4361-8A9C-842427AB1E55",461598,4438300,40.09411155,-75.45050271,"meters","UTM","18N","NAD83",3.09999990463257,"VAFO","VS","Tulip poplar and beech canopy with little understory.","157",23,"3","Park at parking lot next to cannons. Cross road and walk up slope for about 50m.",FALSE,NA,11,162,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2017-07-20 13:51:02,NA
"3720D813-87D6-48E4-A678-677FA1A6726E",307855,4406284,39.78482811,-77.24387117,"meters","UTM","18N","NAD83",0,"GETT","VS","Oak/Hickory forest with a few olive and rosa shrubs.  Some canopy gaps providing light for abundance of groundcover.  Fiberglass stake set at BL because rebar not found. (2015). Site of old health cut.","035",18,"1","Park on tour road just east of Plum creek.  Take trail about 100m, plot is just south of trail about 30m.",FALSE,NA,131,5,FALSE,23,NA,NA,"Thomas  Faust",2011-08-03 16:03:43,"Camilla  Seirup",2019-07-23 14:43:40,NA
"3861B88D-B1D7-496D-803E-1F3B954011B6",266848,4114310,37.14613124,-77.62517188,"meters","UTM","18N","NAD83",2.59999990463257,"PETE_FIVE","VS","Stakes sunk close to ground level especially bottom micro (on east side of trail, only rebar) trees tagged away from trail. BL corner only has rebar. Pinus taeda canopy with Que alb midstory, sparse groundcover.","269",22,"4","Trail marked with yellow rectangle runs through bottom of plot",FALSE,NA,307,78,FALSE,23,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 07:47:52,"Camilla  Seirup",2014-09-10 11:27:58,NA
"387DEE5B-CAE6-45B8-9C37-3DE27F83467E",260103,4242325,38.2969613,-77.74324986,"meters","UTM","18N","NAD83",2.29999995231628,"FRSP_CHWILD","VS","Grassy, ferny ground cover with exotics coming in. Mixed hardwood canopy.","227",31,"3","Plot moved 20 meters North due to a property line;
directions: Park on Wilderness Road in Wilderness Lake neighborhood 2",FALSE,NA,97,277,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2017-08-23 11:47:21,NA
"39E0FD5B-7667-4FEF-ABBF-25A4CF6BE1F9",301100,4144050,37.42191497,-77.24776175,"meters","UTM","18N","NAD83",1,"RICH","VS",NA,"131",20,"2",NA,FALSE,NA,72,252,FALSE,12,NA,NA,"Thomas  Faust",2012-06-13 16:20:05,"Thomas  Faust",2012-09-13 15:39:19,NA
"3A01664E-707D-4CBB-8FCF-F60A3CA4D288",269349,4244046,38.31487935,-77.638188,"meters","UTM","18N","NAD83",2.5,"FRSP_CHWILD","VS","Mixed hardwood with sparse vaccinium understory","279",41,"4","Approach: 200m @ 243 deg. From road on the other side of blowdown.",FALSE,NA,0,360,FALSE,21,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-09 16:25:53,"mary  short",2014-09-16 07:24:15,NA
"3A887EE4-788F-453C-88F5-8AB3107E8072",272374,4233551,38.22116397,-77.60024801,"meters","UTM","18N","NAD83",3,"FRSP_SPOT","VS","Young Virg. Pine and mixed hardwood forest, sparse ground cover.","119",8,"2","Park on main road 400 m past stop and walk through field to east 200 m.",FALSE,NA,0,360,FALSE,21,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-22 14:30:40,NA
"3ABF2450-ED48-488C-A43D-93D29D79C392",364854,4118549,37.20363675,-76.52292521,"meters","UTM","18N","NAD83",3,"COLO_YORK","VS","plot id tag 14785; flat, dry mixed hardwoods with very sparse understory","381",67,"4","park on Surrender Rd, plot 95m fromn road, follow earthworks from road leading straight to plot",FALSE,NA,0,360,FALSE,21,NA,NA,"mary  short",2014-08-14 08:06:49,"mary  short",2014-08-14 09:02:57,NA
"3AFCECB7-D523-480F-A80D-61911D150C11",267857,4113056,37.13509021,-77.61343311,"meters","UTM","18N","NAD83",0,"PETE_FIVE","VS","Orientation changed to 5 degrees. Pinus taeda with hardwoods growing in. Vaccinium and seedling groundcover.","068",7,"1","Park at tour stop past visitor visitor. Easy bushwack to plot.",FALSE,NA,200,5,FALSE,21,NA,NA,"Johanna  Fickenscher",2011-09-07 15:21:27,"Camilla  Seirup",2019-08-14 15:45:08,NA
"3B2DF0C6-1D11-4188-A4E6-D2B409B16DC5",268634,4243563,38.31034683,-77.64619999,"meters","UTM","18N","NAD83",0,"FRSP_CHWILD","VS","Sedge groundcover. Floodzone/temporary stream thoughout plot. Could have water in wet weather. Dry in 2015. Maple/sweet gum canopy.","045",9,"1","Park at Chancellorsvill visitor center. Walk back along plank rd. Plot is 30m from rd.",FALSE,NA,0,360,FALSE,26,NA,NA,"Johanna  Fickenscher",2011-09-06 16:06:25,"Camilla  Seirup",2015-09-15 13:48:25,NA
"3B372C0F-C4CA-4555-A61F-3052DE579D83",365846,4120054,37.21734142,-76.51202082,"meters","UTM","18N","NAD83",3.5,"COLO_YORK","VS","Loblolly/Tulip Poplar canopy, paw paw regen.","373",60,"4","Park on Tour Rd, walk in about 100m. Plot tag # 14881.",FALSE,NA,0,360,FALSE,26,NA,NA,"Camilla  Seirup",2014-08-11 14:32:59,"Camilla  Seirup",2014-08-11 14:49:51,NA
"3C347393-E717-45AF-A32B-F87248F3730D",365344,4121797,37.23297509,-76.51799178,"meters","UTM","18N","NAD83",3,"COLO_YORK","VS"," Plot is in a small ravine.  Steepish slopes with some large CWD.  Plot aspect is down slope of ravine. Lots of large trees just outside of the plot.","360",43,"3","Park along side of parkway, then hike in about 450m passing over a couple of small ravines.",FALSE,NA,140,41,FALSE,23,NA,NA,"Jesse S Wheeler",2013-08-12 09:07:18,"Jesse S Wheeler",2013-08-12 13:56:11,NA
"3CA6D8A8-2B23-4D5C-AE0D-90D70200EBC2",297861,4161308,37.57664716,-77.28908151,"meters","UTM","18N","NAD83",5.5,"RICH","VS","Fallen trees have opened the canopy above the bottom of this plot. Lots of regen and CWD.","153",13,"2","Upslope from bridge over creek.",FALSE,NA,148,166,FALSE,23,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Josh J Hamrick",2016-08-24 11:12:34,NA
"3CB5CEAB-936C-49D4-AC54-B0E5372B8145",259602,4243292,38.30553221,-77.74930153,"meters","UTM","18N","NAD83",3.59999990463257,"FRSP_CHWILD","VS","Mixed hardwood canopy with sparse understory. 2013- changed orientation to 240 from 230","209",29,"3","Park on Road and hike in",FALSE,NA,155,340,FALSE,12,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-08-21 14:18:38,NA
"3D05CADA-0A43-4939-919D-117BCB8BED57",289096,4122054,37.22115935,-77.37706348,"meters","UTM","18N","NAD83",2.40000009536743,"PETE_EAST","VS","BC micro is at 29 degrees instead of 25. Lobolly-pine Tulip Poplar and Sweet Gum canopy with stilt grass understory.","190",24,"3","Park at Crater parking lot and walk trail towards crater (via tunnel). After passing tunnel, turn into the woods and walk 200m to plot.",FALSE,NA,193,205,FALSE,12,NA,NA,"Emilie  Schuler",2012-06-13 16:20:05,"Emilie  Schuler",2013-09-09 10:34:38,NA
"3E1C02BA-E90E-4107-869C-BC44AAD2D70C",463100,4439799,40.10768381,-75.43296848,"meters","UTM","18N","NAD83",NA,"VAFO","VS","Microstegium cover 100%. Mixed hardwood canopy. 2018 VAFO REGEN: This plot was also pretty wet and near a large wetland complex. Wellies needed in a wet year.","039",8,"1","2018 VAFO REGEN:  park by the Kennedy-Supplee restaurant and walk towards the bridge over the river. As you approach the river, there will be a gate in the chain link fence. Enter there, and walk the trail or on the edge of the forest where it meets the train tracks to the plot. It is a long walk.",FALSE,NA,0,360,FALSE,21,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-08 09:19:30,"Mark J Johnso",2019-07-16 17:10:47,NA
